split,halvdel,side,blok,taerskel_atr,metrik,vaerdi
gitter,OOS,short,z2.5_rvol1.5_kraftig + alm,,n_signaler,50.0
gitter,OOS,short,z2.5_rvol1.5_kraftig + alm,,retning_hit,0.98
gitter,OOS,short,z2.5_rvol1.5_kraftig + alm,,K,49.0
gitter,OOS,short,z2.5_rvol1.5_kraftig + alm,,kontrol_hits,105.0
gitter,OOS,short,z2.5_rvol1.5_kraftig + alm,,enrichment,3.937516638144134
gitter,OOS,short,z2.5_rvol1.5_kraftig + alm,,enr_lo,2.815368845620692
gitter,OOS,short,z2.5_rvol1.5_kraftig + alm,,enr_hi,5.50692933175645
gitter,OOS,short,z2.5_rvol2.0_kun kraftig,,n_signaler,34.0
gitter,OOS,short,z2.5_rvol2.0_kun kraftig,,retning_hit,1.0
gitter,OOS,short,z2.5_rvol2.0_kun kraftig,,K,34.0
gitter,OOS,short,z2.5_rvol2.0_kun kraftig,,kontrol_hits,73.0
gitter,OOS,short,z2.5_rvol2.0_kun kraftig,,enrichment,3.92981112613211
gitter,OOS,short,z2.5_rvol2.0_kun kraftig,,enr_lo,2.6239110270862436
gitter,OOS,short,z2.5_rvol2.0_kun kraftig,,enr_hi,5.885647542028536
gitter,OOS,short,z2.5_rvol2.0_kraftig + alm,,n_signaler,40.0
gitter,OOS,short,z2.5_rvol2.0_kraftig + alm,,retning_hit,0.975
gitter,OOS,short,z2.5_rvol2.0_kraftig + alm,,K,39.0
gitter,OOS,short,z2.5_rvol2.0_kraftig + alm,,kontrol_hits,88.0
gitter,OOS,short,z2.5_rvol2.0_kraftig + alm,,enrichment,3.7393623917440237
gitter,OOS,short,z2.5_rvol2.0_kraftig + alm,,enr_lo,2.5731977846378884
gitter,OOS,short,z2.5_rvol2.0_kraftig + alm,,enr_hi,5.434028888205852
