side,entry_tid,entry_pris,exit_tid,exit_pris,exit_aarsag,bars,kontrakter,ben,kontrakt_periode,rvol_entry,z_entry,atr_entry,stop_variant,hale_ben,point,brutto,omkostning,netto
long,2025-09-16 14:00:00+00:00,6615.0,2025-09-16 14:00:00+00:00,6613.246171686766,stop,0,1.0,hale,kontrakt 4,8.208972261329478,-3.1982946541566477,4.193029403699705,z,True,-1.7538283132344077,-8.769141566172038,4.5,-13.269141566172038
long,2025-09-16 14:15:00+00:00,6611.25,2025-09-16 15:00:00+00:00,6608.993086237477,stop,3,1.0,hoved,kontrakt 4,4.096857915953393,-3.085279863248612,4.411384446292583,z,True,-2.2569137625232543,-11.284568812616271,4.5,-15.784568812616271
long,2025-09-16 14:15:00+00:00,6611.25,2025-09-16 15:00:00+00:00,6608.993086237477,stop,3,1.0,hale,kontrakt 4,4.096857915953393,-3.085279863248612,4.411384446292583,z,True,-2.2569137625232543,-11.284568812616271,4.5,-15.784568812616271
short,2025-09-18 08:15:00+00:00,6646.75,2025-09-18 08:30:00+00:00,6650.189605452688,stop,1,1.0,hoved,kontrakt 4,2.08383473726434,2.8833603016248976,4.809253217351099,z,True,-3.439605452687829,-17.198027263439144,4.5,-21.698027263439144
long,2025-09-19 07:15:00+00:00,6626.0,2025-09-19 09:15:00+00:00,6637.6,target,8,1.0,hoved,kontrakt 4,2.487716576157228,-2.561950078877449,4.739859043771047,z,True,11.600000000000364,58.00000000000182,4.5,53.50000000000182
long,2025-09-23 14:45:00+00:00,6746.25,2025-09-23 14:45:00+00:00,6750.375,target,0,1.0,hoved,kontrakt 5,3.38851537528932,-2.0200716529804112,4.098197465576507,z,True,4.125,20.625,4.5,16.125
long,2025-09-23 15:00:00+00:00,6746.0,2025-09-23 15:00:00+00:00,6742.789157615966,stop,0,1.0,hoved,kontrakt 5,2.2678420938006,-2.0054281524288946,4.251897646606756,z,True,-3.21084238403364,-16.0542119201682,4.5,-20.5542119201682
long,2025-09-23 17:45:00+00:00,6708.25,2025-09-23 17:45:00+00:00,6708.012416530522,stop,0,1.0,hoved,kontrakt 5,3.151151458985702,-3.476688512163349,6.783983113501957,z,True,-0.2375834694776131,-1.1879173473880655,4.5,-5.6879173473880655
long,2025-09-23 18:00:00+00:00,6714.0,2025-09-23 18:45:00+00:00,6702.556247013133,stop,3,1.0,hoved,kontrakt 5,1.6854594260651539,-2.47578314219687,7.102984319680389,z,True,-11.443752986867366,-57.21876493433683,4.5,-61.71876493433683
short,2025-09-24 06:30:00+00:00,6723.25,2025-09-24 06:45:00+00:00,6726.8346739857625,stop,1,1.0,hoved,kontrakt 5,2.308834827144686,2.0095808931279535,2.3593558917372466,z,True,-3.5846739857624925,-17.923369928812463,4.5,-22.423369928812463
short,2025-09-24 07:00:00+00:00,6725.5,2025-09-24 07:00:00+00:00,6718.841666666666,target,0,1.0,hoved,kontrakt 5,2.679184795053813,2.087129312438045,2.4820466617530346,z,True,6.658333333333758,33.29166666666879,4.5,28.79166666666879
long,2025-09-24 14:00:00+00:00,6712.5,2025-09-24 14:00:00+00:00,6711.349233356804,stop,0,1.0,hoved,kontrakt 5,11.222294905340926,-3.1778051005873102,4.705048553842898,z,True,-1.1507666431962207,-5.753833215981103,4.5,-10.253833215981103
long,2025-09-24 14:00:00+00:00,6712.5,2025-09-24 14:00:00+00:00,6711.349233356804,stop,0,1.0,hale,kontrakt 5,11.222294905340926,-3.1778051005873102,4.705048553842898,z,True,-1.1507666431962207,-5.753833215981103,4.5,-10.253833215981103
long,2025-09-24 16:15:00+00:00,6681.25,2025-09-24 16:15:00+00:00,6678.038368692024,stop,0,1.0,hoved,kontrakt 5,2.3984010057022958,-3.199883076798161,6.996248987943418,z,True,-3.2116313079759493,-16.058156539879747,4.5,-20.558156539879747
long,2025-09-24 16:30:00+00:00,6690.5,2025-09-24 22:30:00+00:00,6696.75,tid,20,1.0,hoved,kontrakt 5,1.8601069241276442,-2.1239824271450893,7.567945488804603,z,True,6.25,31.25,4.5,26.75
long,2025-09-25 11:30:00+00:00,6673.0,2025-09-25 11:45:00+00:00,6665.546091233275,stop,1,1.0,hoved,kontrakt 5,2.3428128883525745,-2.4742674191188927,4.725607142317592,z,True,-7.4539087667253625,-37.26954383362681,4.5,-41.76954383362681
long,2025-09-25 13:00:00+00:00,6658.5,2025-09-25 13:30:00+00:00,6643.744516036648,stop,2,1.0,hoved,kontrakt 5,3.9303883330507032,-2.2176517333129895,5.945106323285105,z,True,-14.755483963352162,-73.77741981676081,4.5,-78.27741981676081
short,2025-09-26 06:30:00+00:00,6672.25,2025-09-26 07:15:00+00:00,6672.5861681078795,stop,3,1.0,hoved,kontrakt 5,2.633347333053339,3.408634611471701,4.753825893502101,z,True,-0.33616810787953,-1.68084053939765,4.5,-6.18084053939765
short,2025-09-26 12:45:00+00:00,6686.25,2025-09-26 13:30:00+00:00,6687.335031325162,stop,3,1.0,hoved,kontrakt 5,8.467323604903703,3.4038381359212853,6.334495092631492,z,True,-1.0850313251621628,-5.425156625810814,4.5,-9.925156625810814
short,2025-09-26 12:45:00+00:00,6686.25,2025-09-26 13:30:00+00:00,6687.335031325162,stop,3,1.0,hale,kontrakt 5,8.467323604903703,3.4038381359212853,6.334495092631492,z,True,-1.0850313251621628,-5.425156625810814,4.5,-9.925156625810814
short,2025-09-29 09:00:00+00:00,6731.25,2025-09-29 13:30:00+00:00,6718.933333333333,target,18,1.0,hoved,kontrakt 5,1.5256882452088145,2.314576112659422,3.2653748814952386,z,True,12.316666666666606,61.58333333333303,4.5,57.08333333333303
long,2025-09-30 07:15:00+00:00,6702.5,2025-09-30 07:15:00+00:00,6701.905684869665,stop,0,1.0,hoved,kontrakt 5,2.911046819608003,-3.279361421441381,3.6632416085333643,z,True,-0.594315130335417,-2.9715756516770853,4.5,-7.471575651677085
short,2025-09-30 16:30:00+00:00,6711.25,2025-09-30 16:45:00+00:00,6703.875,target,1,1.0,hoved,kontrakt 5,1.5093506684613487,2.0726222667148018,8.306387929813166,z,True,7.375,36.875,4.5,32.375
long,2025-10-01 07:00:00+00:00,6683.25,2025-10-01 07:00:00+00:00,6683.054288593144,stop,0,1.0,hoved,kontrakt 5,8.950316388628176,-3.442338014926047,4.636834040756067,z,True,-0.19571140685638966,-0.9785570342819483,4.5,-5.478557034281948
long,2025-10-01 07:00:00+00:00,6683.25,2025-10-01 07:00:00+00:00,6683.054288593144,stop,0,1.0,hale,kontrakt 5,8.950316388628176,-3.442338014926047,4.636834040756067,z,True,-0.19571140685638966,-0.9785570342819483,4.5,-5.478557034281948
long,2025-10-01 07:15:00+00:00,6682.75,2025-10-01 11:30:00+00:00,6708.716666666666,target,17,1.0,hoved,kontrakt 5,3.177807429087935,-2.9663150643346468,5.055631609273491,z,True,25.966666666666242,129.8333333333312,4.5,125.33333333333121
short,2025-10-01 14:45:00+00:00,6730.0,2025-10-01 17:00:00+00:00,6747.427699199444,stop,9,1.0,hoved,kontrakt 5,2.6112623970415196,2.04864890631794,8.84212550804485,z,True,-17.42769919944385,-87.13849599721925,4.5,-91.63849599721925
short,2025-10-02 08:30:00+00:00,6773.25,2025-10-02 09:15:00+00:00,6774.240590044299,stop,3,1.0,hoved,kontrakt 5,1.5468710377278747,2.942945398796683,3.8137569404725835,z,True,-0.9905900442990969,-4.952950221495485,4.5,-9.452950221495485
long,2025-10-02 15:15:00+00:00,6748.25,2025-10-02 15:30:00+00:00,6742.348919011262,stop,1,1.0,hoved,kontrakt 5,2.9525126249763507,-2.7687048826628127,6.237307769130208,z,True,-5.901080988737704,-29.505404943688518,4.5,-34.00540494368852
short,2025-10-07 13:15:00+00:00,6798.0,2025-10-07 14:15:00+00:00,6784.875,target,4,1.0,hoved,kontrakt 5,4.812375014704152,2.3018715578467344,3.555509023127838,z,True,13.125,65.625,4.5,61.125
short,2025-10-07 13:15:00+00:00,6798.0,2025-10-07 15:15:00+00:00,6766.111018046256,trail-stop,8,1.0,hale,kontrakt 5,4.812375014704152,2.3018715578467344,3.555509023127838,z,True,31.888981953744405,159.44490976872203,4.5,154.94490976872203
long,2025-10-07 15:45:00+00:00,6756.25,2025-10-07 15:45:00+00:00,6751.695845959837,stop,0,1.0,hoved,kontrakt 5,3.3036182929513553,-3.026840961338359,7.197246162867801,z,True,-4.554154040162757,-22.770770200813786,4.5,-27.270770200813786
short,2025-10-08 14:30:00+00:00,6790.0,2025-10-08 14:30:00+00:00,6790.451127068364,stop,0,1.0,hoved,kontrakt 5,3.035554601709769,3.461934105286596,6.0005747190943834,z,True,-0.45112706836425787,-2.2556353418212893,4.5,-6.755635341821289
short,2025-10-08 14:45:00+00:00,6788.0,2025-10-08 15:00:00+00:00,6792.97635846272,stop,1,1.0,hoved,kontrakt 5,2.3837468255518655,2.63746184596314,6.018390810587642,z,True,-4.9763584627198725,-24.881792313599362,4.5,-29.381792313599362
long,2025-10-09 14:15:00+00:00,6789.25,2025-10-09 14:15:00+00:00,6787.322149013923,stop,0,1.0,hoved,kontrakt 5,5.0877567771169,-2.9096220561416932,5.145652388637138,z,True,-1.927850986076919,-9.639254930384595,4.5,-14.139254930384595
long,2025-10-09 14:15:00+00:00,6789.25,2025-10-09 14:15:00+00:00,6787.322149013923,stop,0,1.0,hale,kontrakt 5,5.0877567771169,-2.9096220561416932,5.145652388637138,z,True,-1.927850986076919,-9.639254930384595,4.5,-14.139254930384595
long,2025-10-10 07:00:00+00:00,6782.5,2025-10-10 08:00:00+00:00,6788.016666666666,target,4,1.0,hoved,kontrakt 5,2.4390584619682896,-2.0571563518135587,3.9309213373720624,z,True,5.516666666666424,27.58333333333212,4.5,23.08333333333212
short,2025-10-10 14:00:00+00:00,6796.75,2025-10-10 14:15:00+00:00,6785.466666666666,target,1,1.0,hoved,kontrakt 5,9.964820888292422,2.1419760933068805,5.915189354545699,z,True,11.283333333333758,56.41666666666879,4.5,51.91666666666879
short,2025-10-10 14:00:00+00:00,6796.75,2025-10-10 14:45:00+00:00,6796.330378709092,trail-stop,3,1.0,hale,kontrakt 5,9.964820888292422,2.1419760933068805,5.915189354545699,z,True,0.4196212909082533,2.0981064545412664,4.5,-2.4018935454587336
long,2025-10-10 15:45:00+00:00,6695.25,2025-10-10 15:45:00+00:00,6689.511075008856,stop,0,1.0,hoved,kontrakt 5,4.344029830758655,-3.261954498580172,17.643833196854263,z,True,-5.738924991143904,-28.69462495571952,4.5,-33.19462495571952
long,2025-10-10 15:45:00+00:00,6695.25,2025-10-10 15:45:00+00:00,6689.511075008856,stop,0,1.0,hale,kontrakt 5,4.344029830758655,-3.261954498580172,17.643833196854263,z,True,-5.738924991143904,-28.69462495571952,4.5,-33.19462495571952
short,2025-10-13 07:45:00+00:00,6698.25,2025-10-13 10:00:00+00:00,6680.491666666667,target,9,1.0,hoved,kontrakt 5,1.9466494845360824,2.485930390733746,8.539265083111491,z,True,17.758333333333212,88.79166666666606,4.5,84.29166666666606
long,2025-10-14 04:30:00+00:00,6667.5,2025-10-14 04:30:00+00:00,6661.763881931188,stop,0,1.0,hoved,kontrakt 5,3.1490649064906493,-2.911936122428119,7.577615568456203,z,True,-5.736118068812175,-28.680590344060874,4.5,-33.180590344060874
long,2025-10-14 04:45:00+00:00,6669.5,2025-10-14 05:30:00+00:00,6657.118717555767,stop,3,1.0,hoved,kontrakt 5,1.6172512709189382,-2.381658124368136,7.8220715992807595,z,True,-12.381282444232966,-61.90641222116483,4.5,-66.40641222116483
short,2025-10-15 05:15:00+00:00,6711.25,2025-10-15 07:00:00+00:00,6716.771413960496,stop,7,1.0,hoved,kontrakt 5,2.792412867111708,2.5897230855238633,6.1005539443992465,z,True,-5.52141396049592,-27.6070698024796,4.5,-32.1070698024796
short,2025-10-15 14:15:00+00:00,6758.75,2025-10-15 14:15:00+00:00,6763.71011804522,stop,0,1.0,hoved,kontrakt 5,4.588844294444951,3.0449385505951385,8.907264602798572,z,True,-4.960118045220042,-24.800590226100212,4.5,-29.300590226100212
short,2025-10-15 14:15:00+00:00,6758.75,2025-10-15 14:15:00+00:00,6763.71011804522,stop,0,1.0,hale,kontrakt 5,4.588844294444951,3.0449385505951385,8.907264602798572,z,True,-4.960118045220042,-24.800590226100212,4.5,-29.300590226100212
short,2025-10-15 14:30:00+00:00,6760.5,2025-10-15 15:30:00+00:00,6728.983333333334,target,4,1.0,hoved,kontrakt 5,2.3856552986837127,2.6842241292179745,8.878174274027247,z,True,31.516666666666424,157.58333333333212,4.5,153.08333333333212
long,2025-10-15 17:30:00+00:00,6671.25,2025-10-15 23:30:00+00:00,6714.5,tid,20,1.0,hoved,kontrakt 5,2.421484694157654,-2.6915810166933327,14.81853332358239,z,True,43.25,216.25,4.5,211.75
short,2025-10-16 06:45:00+00:00,6726.25,2025-10-16 06:45:00+00:00,6728.571816923458,stop,0,1.0,hoved,kontrakt 5,1.6469400862464445,3.0223130792885846,5.5425051906676295,z,True,-2.3218169234578454,-11.609084617289227,4.5,-16.109084617289227
long,2025-10-17 05:30:00+00:00,6630.75,2025-10-17 05:30:00+00:00,6618.986300884165,stop,0,1.0,hoved,kontrakt 5,1.80715669738071,-2.0708443972581394,7.5690137549250425,z,True,-11.763699115835152,-58.81849557917576,4.5,-63.31849557917576
long,2025-10-17 07:00:00+00:00,6611.5,2025-10-17 07:00:00+00:00,6598.0305194958755,stop,0,1.0,hoved,kontrakt 5,1.8064587236856608,-2.4478797465159943,8.66060992515289,z,True,-13.469480504124476,-67.34740252062238,4.5,-71.84740252062238
long,2025-10-17 07:30:00+00:00,6586.0,2025-10-17 07:30:00+00:00,6574.5566251946975,stop,0,1.0,hoved,kontrakt 5,4.160740216703281,-2.8605526415036637,10.411444272198157,z,True,-11.443374805302483,-57.216874026512414,4.5,-61.716874026512414
long,2025-10-17 07:30:00+00:00,6586.0,2025-10-17 07:30:00+00:00,6574.5566251946975,stop,0,1.0,hale,kontrakt 5,4.160740216703281,-2.8605526415036637,10.411444272198157,z,True,-11.443374805302483,-57.216874026512414,4.5,-61.716874026512414
long,2025-10-17 07:45:00+00:00,6585.0,2025-10-17 11:00:00+00:00,6635.0,target,13,1.0,hoved,kontrakt 5,3.437468007528567,-2.4905241909685567,10.953483967041144,z,True,50.0,250.0,4.5,245.5
short,2025-10-20 13:45:00+00:00,6746.75,2025-10-20 13:45:00+00:00,6749.275150884937,stop,0,1.0,hoved,kontrakt 5,14.327178233629528,3.1206879457165093,6.4017188068060005,z,True,-2.52515088493692,-12.625754424684601,4.5,-17.1257544246846
short,2025-10-20 13:45:00+00:00,6746.75,2025-10-20 13:45:00+00:00,6749.275150884937,stop,0,1.0,hale,kontrakt 5,14.327178233629528,3.1206879457165093,6.4017188068060005,z,True,-2.52515088493692,-12.625754424684601,4.5,-17.1257544246846
short,2025-10-20 15:00:00+00:00,6773.0,2025-10-20 20:00:00+00:00,6777.0,tid,20,1.0,hoved,kontrakt 5,1.881239051714573,2.6772406462408536,7.65242975571083,z,True,-4.0,-20.0,4.5,-24.5
long,2025-10-21 06:00:00+00:00,6771.75,2025-10-21 06:00:00+00:00,6766.610271222705,stop,0,1.0,hoved,kontrakt 5,2.0833948993764593,-2.144644457610551,3.6563660112125578,z,True,-5.139728777295204,-25.69864388647602,4.5,-30.19864388647602
long,2025-10-21 06:30:00+00:00,6767.75,2025-10-21 11:30:00+00:00,6774.0,tid,20,1.0,hoved,kontrakt 5,1.5481283422459893,-2.2285436973761983,3.9409482443618487,z,True,6.25,31.25,4.5,26.75
short,2025-10-21 15:15:00+00:00,6784.25,2025-10-21 16:45:00+00:00,6789.6897863614695,stop,6,1.0,hoved,kontrakt 5,1.5475468545446502,2.461388808845581,7.300599076354488,z,True,-5.439786361469487,-27.198931807347435,4.5,-31.698931807347435
long,2025-10-23 09:30:00+00:00,6737.25,2025-10-23 09:45:00+00:00,6734.848052954257,stop,1,1.0,hoved,kontrakt 5,1.940617526929507,-2.5673368118380115,5.381055611790994,z,True,-2.401947045743327,-12.009735228716636,4.5,-16.509735228716636
long,2025-10-23 12:00:00+00:00,6725.75,2025-10-23 12:15:00+00:00,6722.134614143146,stop,1,1.0,hoved,kontrakt 5,1.873921085080148,-2.8423286521833493,5.603778512488747,z,True,-3.615385856854118,-18.07692928427059,4.5,-22.57692928427059
short,2025-10-23 14:00:00+00:00,6758.25,2025-10-23 14:15:00+00:00,6739.841666666666,target,1,1.0,hoved,kontrakt 5,9.101531736680483,2.1851492443016647,8.169646051580933,z,True,18.408333333333758,92.04166666666879,4.5,87.54166666666879
short,2025-10-23 14:00:00+00:00,6758.25,2025-10-23 14:30:00+00:00,6755.339292103162,trail-stop,2,1.0,hale,kontrakt 5,9.101531736680483,2.1851492443016647,8.169646051580933,z,True,2.9107078968381757,14.553539484190878,4.5,10.053539484190878
short,2025-10-24 06:30:00+00:00,6797.25,2025-10-24 08:00:00+00:00,6785.283333333334,target,6,1.0,hoved,kontrakt 5,1.69866533438013,2.6642709018743407,3.0565958011657814,z,True,11.966666666666242,59.83333333333121,4.5,55.33333333333121
short,2025-10-24 13:30:00+00:00,6820.75,2025-10-24 13:30:00+00:00,6825.971802753697,stop,0,1.0,hoved,kontrakt 5,2.546147944216275,2.9102277791021995,6.84164931174736,z,True,-5.221802753697375,-26.109013768486875,4.5,-30.609013768486875
short,2025-10-27 20:00:00+00:00,6907.75,2025-10-27 20:15:00+00:00,6912.973209106948,stop,1,1.0,hoved,kontrakt 5,3.6641186710058276,2.654880798501194,4.3770668486781155,z,True,-5.223209106948161,-26.116045534740806,4.5,-30.616045534740806
short,2025-10-28 12:30:00+00:00,6917.75,2025-10-28 13:00:00+00:00,6919.85416129707,stop,2,1.0,hoved,kontrakt 5,2.205133879176809,2.9311244857899856,3.0997144019588245,z,True,-2.104161297070277,-10.520806485351386,4.5,-15.020806485351386
short,2025-10-28 13:30:00+00:00,6925.75,2025-10-28 13:45:00+00:00,6909.183333333333,target,1,1.0,hoved,kontrakt 5,3.1992674255754663,2.721715057421305,3.6977611681160454,z,True,16.566666666666606,82.83333333333303,4.5,78.33333333333303
long,2025-10-30 13:15:00+00:00,6896.25,2025-10-30 13:30:00+00:00,6882.529485668879,stop,1,1.0,hoved,kontrakt 5,2.6098321645544518,-2.129274744809805,9.608253756842656,z,True,-13.720514331121194,-68.60257165560597,4.5,-73.10257165560597
long,2025-10-30 13:45:00+00:00,6878.0,2025-10-30 18:45:00+00:00,6877.5,tid,20,1.0,hoved,kontrakt 5,13.71655724491952,-2.9249207369793955,10.719616759726577,z,True,-0.5,-2.5,4.5,-7.0
long,2025-10-30 13:45:00+00:00,6878.0,2025-10-30 18:45:00+00:00,6877.5,tid,20,1.0,hale,kontrakt 5,13.71655724491952,-2.9249207369793955,10.719616759726577,z,True,-0.5,-2.5,4.5,-7.0
short,2025-10-31 12:00:00+00:00,6907.5,2025-10-31 12:00:00+00:00,6911.903176133924,stop,0,1.0,hoved,kontrakt 5,2.622950819672131,2.2667157516723164,4.799939444209686,z,True,-4.403176133923807,-22.015880669619037,4.5,-26.515880669619037
short,2025-10-31 12:30:00+00:00,6916.0,2025-10-31 13:00:00+00:00,6900.966666666666,target,2,1.0,hoved,kontrakt 5,2.719948205165096,2.9731323442139512,4.9805600309767195,z,True,15.033333333333758,75.16666666666879,4.5,70.66666666666879
long,2025-10-31 14:00:00+00:00,6886.25,2025-10-31 14:00:00+00:00,6879.003661541245,stop,0,1.0,hoved,kontrakt 5,7.860326894502228,-2.3461072191818153,7.254780703958215,z,True,-7.246338458755417,-36.23169229377709,4.5,-40.73169229377709
long,2025-10-31 14:00:00+00:00,6886.25,2025-10-31 14:00:00+00:00,6879.003661541245,stop,0,1.0,hale,kontrakt 5,7.860326894502228,-2.3461072191818153,7.254780703958215,z,True,-7.246338458755417,-36.23169229377709,4.5,-40.73169229377709
long,2025-11-04 06:00:00+00:00,6829.75,2025-11-04 07:00:00+00:00,6812.253844480006,stop,4,1.0,hoved,kontrakt 5,2.4737071817759446,-2.2221027155040893,6.36542328318604,z,True,-17.496155519994318,-87.48077759997159,4.5,-91.98077759997159
short,2025-11-04 15:15:00+00:00,6838.75,2025-11-04 15:15:00+00:00,6844.591085839042,stop,0,1.0,hoved,kontrakt 5,2.950544738430264,2.867869077173424,10.138435346592928,z,True,-5.841085839041625,-29.205429195208126,4.5,-33.705429195208126
short,2025-11-04 15:30:00+00:00,6842.75,2025-11-04 17:15:00+00:00,6812.95,target,7,1.0,hoved,kontrakt 5,2.0043623921876113,2.804672239514161,9.949975678979149,z,True,29.800000000000182,149.0000000000009,4.5,144.5000000000009
long,2025-11-05 11:15:00+00:00,6778.25,2025-11-05 12:15:00+00:00,6791.741666666667,target,4,1.0,hoved,kontrakt 5,1.6854073276401793,-2.3381723867748163,7.792817862528774,z,True,13.491666666666788,67.45833333333394,4.5,62.95833333333394
short,2025-11-05 16:00:00+00:00,6827.25,2025-11-05 16:45:00+00:00,6844.540240757716,stop,3,1.0,hoved,kontrakt 5,1.9610774516746663,2.2103317719451114,10.892120318669932,z,True,-17.290240757715765,-86.45120378857882,4.5,-90.95120378857882
long,2025-11-06 15:15:00+00:00,6778.0,2025-11-06 15:30:00+00:00,6771.406857096284,stop,1,1.0,hoved,kontrakt 5,7.312771528037518,-3.049603085158223,9.871596796428479,z,True,-6.593142903716398,-32.96571451858199,4.5,-37.46571451858199
long,2025-11-06 15:15:00+00:00,6778.0,2025-11-06 15:30:00+00:00,6771.406857096284,stop,1,1.0,hale,kontrakt 5,7.312771528037518,-3.049603085158223,9.871596796428479,z,True,-6.593142903716398,-32.96571451858199,4.5,-37.46571451858199
long,2025-11-07 11:30:00+00:00,6723.5,2025-11-07 11:30:00+00:00,6714.279723929016,stop,0,1.0,hoved,kontrakt 5,3.717512292646026,-2.6806425499103623,8.601328928021038,z,True,-9.220276070984255,-46.101380354921275,4.5,-50.601380354921275
long,2025-11-07 11:45:00+00:00,6727.0,2025-11-07 14:30:00+00:00,6711.103475243308,stop,11,1.0,hoved,kontrakt 5,2.246834856433166,-2.231995139328681,8.969091147448108,z,True,-15.896524756692088,-79.48262378346044,4.5,-83.98262378346044
short,2025-11-10 15:00:00+00:00,6828.75,2025-11-10 15:45:00+00:00,6814.883333333333,target,3,1.0,hoved,kontrakt 5,7.452281644885223,2.060479281437005,6.949732778399459,z,True,13.866666666666788,69.33333333333394,4.5,64.83333333333394
short,2025-11-10 15:00:00+00:00,6828.75,2025-11-10 16:15:00+00:00,6808.8994655567985,trail-stop,5,1.0,hale,kontrakt 5,7.452281644885223,2.060479281437005,6.949732778399459,z,True,19.850534443201468,99.25267221600734,4.5,94.75267221600734
long,2025-11-10 16:45:00+00:00,6800.5,2025-11-10 17:00:00+00:00,6816.541666666667,target,1,1.0,hoved,kontrakt 5,1.6759335726375524,-2.1488537588422725,9.57032450169625,z,True,16.04166666666697,80.20833333333485,4.5,75.70833333333485
long,2025-11-11 05:15:00+00:00,6849.75,2025-11-11 05:15:00+00:00,6849.148837923146,stop,0,1.0,hoved,kontrakt 5,1.7953336231704033,-3.297221048263774,4.969972018979102,z,True,-0.6011620768540524,-3.005810384270262,4.5,-7.505810384270262
short,2025-11-12 07:45:00+00:00,6895.5,2025-11-12 11:30:00+00:00,6884.116666666667,target,15,1.0,hoved,kontrakt 5,1.9138294667068394,2.2764085374132708,3.8687487642289606,z,True,11.383333333333212,56.91666666666606,4.5,52.41666666666606
long,2025-11-12 15:00:00+00:00,6879.75,2025-11-12 15:00:00+00:00,6877.599796423736,stop,0,1.0,hoved,kontrakt 5,11.189972299621672,-2.9527295696642066,5.882305147487542,z,True,-2.1502035762641754,-10.751017881320877,4.5,-15.251017881320877
long,2025-11-12 15:00:00+00:00,6879.75,2025-11-12 15:00:00+00:00,6877.599796423736,stop,0,1.0,hale,kontrakt 5,11.189972299621672,-2.9527295696642066,5.882305147487542,z,True,-2.1502035762641754,-10.751017881320877,4.5,-15.251017881320877
long,2025-11-12 15:30:00+00:00,6874.75,2025-11-12 15:30:00+00:00,6869.589548480705,stop,0,1.0,hoved,kontrakt 5,3.4138737982317955,-2.643223280311627,6.435508009823442,z,True,-5.160451519294838,-25.802257596474192,4.5,-30.302257596474192
long,2025-11-12 15:45:00+00:00,6871.25,2025-11-12 15:45:00+00:00,6865.45927282308,stop,0,1.0,hoved,kontrakt 5,3.910130835776078,-2.7072376827397244,7.029400294836054,z,True,-5.790727176919972,-28.953635884599862,4.5,-33.45363588459986
long,2025-11-13 09:30:00+00:00,6863.25,2025-11-13 09:30:00+00:00,6862.244424653138,stop,0,1.0,hoved,kontrakt 5,2.1738033145453013,-3.335835220601954,6.1254718828683465,z,True,-1.0055753468623152,-5.027876734311576,4.5,-9.527876734311576
long,2025-11-13 09:45:00+00:00,6866.5,2025-11-13 11:30:00+00:00,6859.147126911358,stop,7,1.0,hoved,kontrakt 5,2.4910755859071863,-2.4278343590283007,6.241509605520608,z,True,-7.3528730886419,-36.7643654432095,4.5,-41.2643654432095
long,2025-11-13 15:00:00+00:00,6829.75,2025-11-13 15:30:00+00:00,6812.832885013855,stop,2,1.0,hoved,kontrakt 5,6.991813792210747,-2.3695103459479414,10.157207486206692,z,True,-16.917114986144952,-84.58557493072476,4.5,-89.08557493072476
long,2025-11-13 15:00:00+00:00,6829.75,2025-11-13 15:30:00+00:00,6812.832885013855,stop,2,1.0,hale,kontrakt 5,6.991813792210747,-2.3695103459479414,10.157207486206692,z,True,-16.917114986144952,-84.58557493072476,4.5,-89.08557493072476
long,2025-11-13 16:00:00+00:00,6806.0,2025-11-13 16:30:00+00:00,6789.525880008929,stop,2,1.0,hoved,kontrakt 5,2.88413633221979,-2.662666647880427,13.131026213388937,z,True,-16.474119991071348,-82.37059995535674,4.5,-86.87059995535674
long,2025-11-14 07:30:00+00:00,6740.25,2025-11-14 08:30:00+00:00,6731.938459611415,stop,4,1.0,hoved,kontrakt 5,2.985032839094271,-2.5313916493680253,9.174112526790266,z,True,-8.311540388584945,-41.55770194292472,4.5,-46.05770194292472
long,2025-11-14 11:30:00+00:00,6718.0,2025-11-14 11:45:00+00:00,6708.468041673488,stop,1,1.0,hoved,kontrakt 5,1.518134382160422,-2.605666072493455,9.673223356787137,z,True,-9.531958326511813,-47.65979163255906,4.5,-52.15979163255906
long,2025-11-14 12:00:00+00:00,6714.75,2025-11-14 12:15:00+00:00,6697.344705038957,stop,1,1.0,hoved,kontrakt 5,1.873224490333977,-2.2042445024006443,9.792218098454216,z,True,-17.405294961043182,-87.02647480521591,4.5,-91.52647480521591
long,2025-11-17 11:00:00+00:00,6769.0,2025-11-17 12:00:00+00:00,6760.848833891668,stop,4,1.0,hoved,kontrakt 5,1.8156948459423252,-2.416637882014888,7.099842863633453,z,True,-8.15116610833229,-40.75583054166145,4.5,-45.25583054166145
long,2025-11-18 04:30:00+00:00,6647.25,2025-11-18 07:00:00+00:00,6639.99777824682,stop,10,1.0,hoved,kontrakt 5,3.693177813799422,-3.0064112889457895,10.676592098538121,z,True,-7.252221753179583,-36.261108765897916,4.5,-40.761108765897916
long,2025-11-18 15:15:00+00:00,6623.5,2025-11-18 15:15:00+00:00,6615.137005096136,stop,0,1.0,hoved,kontrakt 5,6.525045984953917,-2.859914049367775,16.263386188848127,z,True,-8.362994903864092,-41.81497451932046,4.5,-46.31497451932046
long,2025-11-18 15:15:00+00:00,6623.5,2025-11-18 15:15:00+00:00,6615.137005096136,stop,0,1.0,hale,kontrakt 5,6.525045984953917,-2.859914049367775,16.263386188848127,z,True,-8.362994903864092,-41.81497451932046,4.5,-46.31497451932046
long,2025-11-18 15:30:00+00:00,6626.5,2025-11-18 15:45:00+00:00,6609.10600608675,stop,1,1.0,hoved,kontrakt 5,4.170939034010815,-2.363187057846148,17.441001461073263,z,True,-17.393993913249687,-86.96996956624844,4.5,-91.46996956624844
